scenario_id,RI,algorithm_id,failure_reason,replan_count,success,travel_time,hazard_exposure,hazard_score,steps,distance,runtime
la_trinidad_mini_000039,RI2,DQN@fast_HF,,0,1.0,24.539206384419206,2188.7024886322456,5337.700651026623,51.0,8373.79254747533,19.90400004433468
la_trinidad_mini_000040,RI3,DQN@fast_HF,timeout,0,0.0,,,,,,73.6192999756895
la_trinidad_mini_000041,RI3,DQN@fast_HF,,0,1.0,31.4594040044554,2748.302849258763,6632.307589025862,66.0,10054.092907380613,29.22490000491962
la_trinidad_mini_000042,RI3,DQN@fast_HF,,0,1.0,17.13749511338655,1418.9722297334763,3395.997892867801,39.0,5585.4364767553825,17.346200009342283
la_trinidad_mini_000043,RI3,DQN@fast_HF,,0,1.0,11.041503987319274,658.7781417731555,1560.2158634546513,38.0,3912.5312628833653,17.131299944594502
la_trinidad_mini_000044,RI3,DQN@fast_HF,,0,1.0,23.793922674611128,2082.9540395284043,5009.13119833309,49.0,7607.851537543183,21.486899990122765
la_trinidad_mini_000045,RI3,DQN@fast_HF,,0,1.0,18.352376924837515,1487.39299712963,3649.7977101865586,41.0,5974.861337962663,18.928300007246435
la_trinidad_mini_000046,RI3,DQN@fast_HF,,0,1.0,14.426882044855422,1085.829996445151,2501.1436597596257,38.0,4880.853039183741,17.457200039643794
la_trinidad_mini_000047,RI3,DQN@fast_HF,,0,1.0,17.754883478730026,1319.0674621427831,3119.1032932516177,46.0,5986.273831834451,20.687199954409152
la_trinidad_mini_000048,RI3,DQN@fast_HF,,0,1.0,12.44650225889666,978.0937893636748,2400.3994054053283,29.0,4089.563757328416,13.051100017037243
la_trinidad_mini_000049,RI3,DQN@fast_HF,,0,1.0,17.105738013959122,1482.4429831311038,3520.0470376050816,47.0,5509.915137130087,22.39719999488443
la_trinidad_mini_000050,RI3,DQN@fast_HF,,0,1.0,13.170802796027685,1116.2452514590536,2708.5789641822143,25.0,4243.301706220658,11.617999989539385
la_trinidad_mini_000051,RI3,DQN@fast_HF,,0,1.0,13.343462984347575,1059.2883229741733,2484.9204221299683,36.0,4428.511557282734,16.55549998395145
la_trinidad_mini_000052,RI3,DQN@fast_HF,,0,1.0,32.63955105614929,2931.8030991907813,7123.210626825467,58.0,10310.203885450714,26.544999971520156
la_trinidad_mini_000053,RI3,DQN@fast_HF,,0,1.0,14.470518894377424,1132.3936972281772,2769.213037414668,32.0,4765.36401140307,15.63819998409599
la_trinidad_mini_000054,RI3,DQN@fast_HF,,0,1.0,17.420236100877656,1408.393826748544,3358.8400831285567,47.0,5724.180301308725,21.177800022996962
la_trinidad_mini_000055,RI3,DQN@fast_HF,,0,1.0,7.530432339206082,500.8763686757913,1209.40412698169,27.0,2595.73168067174,12.831499974709004
la_trinidad_mini_000056,RI3,DQN@fast_HF,,0,1.0,12.483393562624899,1068.9291387394876,2554.1538914770686,30.0,4028.3653183770475,13.910700043197721
la_trinidad_mini_000057,RI3,DQN@fast_HF,,0,1.0,23.838694186797813,2107.0477663525526,5175.169628557199,48.0,7543.860215110471,21.689800021704286
la_trinidad_mini_000058,RI3,DQN@fast_HF,,0,1.0,21.569683844571102,1852.7615414379661,4539.454066270732,47.0,6897.388600807351,21.718500007409602
la_trinidad_mini_000059,RI3,DQN@fast_HF,,0,1.0,31.04810654169979,2410.9699438608036,5810.909514655909,71.0,10289.990522894455,25.632400007452816
la_trinidad_mini_000060,RI4,DQN@fast_HF,,0,1.0,28.753286203411903,901.9059560243674,2174.0980966293205,38.0,4663.60819236772,12.546799960546196
la_trinidad_mini_000061,RI4,DQN@fast_HF,,0,1.0,19.27778502886531,670.3070664937537,1579.0901138250142,23.0,3066.0119488605546,7.795099983923137
la_trinidad_mini_000062,RI4,DQN@fast_HF,,0,1.0,17.95822985451116,598.9969246663275,1371.3910228219152,27.0,2905.950459491274,9.50449996162206
la_trinidad_mini_000063,RI4,DQN@fast_HF,,0,1.0,24.67451009436114,828.7346295713581,1893.0467900218496,35.0,3988.3786238613025,12.226600025314838
la_trinidad_mini_000064,RI4,DQN@fast_HF,,0,1.0,13.845912746730162,390.4803079314531,927.1530696163826,30.0,2305.606014537841,12.868600024376065
la_trinidad_mini_000065,RI4,DQN@fast_HF,,0,1.0,18.538069055863502,627.160679790746,1463.5077359098093,29.0,2975.8599432177957,11.704399948939681
la_trinidad_mini_000066,RI4,DQN@fast_HF,timeout,0,0.0,,,,,,78.11350002884865
la_trinidad_mini_000067,RI4,DQN@fast_HF,,0,1.0,25.805742096601403,840.5868573683168,2014.7376524425547,42.0,4153.779593099003,20.297700015362352
la_trinidad_mini_000068,RI4,DQN@fast_HF,,0,1.0,22.840079117222423,782.6850074637333,1844.0664606194798,33.0,3645.9825931347445,16.059600049629807
la_trinidad_mini_000069,RI4,DQN@fast_HF,timeout,0,0.0,,,,,,79.46869998704642
la_trinidad_mini_000070,RI4,DQN@fast_HF,,0,1.0,11.364504171975389,317.39257296635384,775.4367240751635,24.0,1885.182472357496,9.337700030300766
la_trinidad_mini_000071,RI4,DQN@fast_HF,,0,1.0,26.978266287412396,917.8219044487357,2185.8375059580258,36.0,4302.734504503466,13.495400024112314
la_trinidad_mini_000072,RI4,DQN@fast_HF,timeout,0,0.0,,,,,,83.16280000144616
la_trinidad_mini_000073,RI4,DQN@fast_HF,timeout,0,0.0,,,,,,102.82019997248426
la_trinidad_mini_000074,RI4,DQN@fast_HF,,0,1.0,32.958578609916266,1039.086198401915,2510.98600502655,48.0,5336.222719469979,25.32499999506399
la_trinidad_mini_000075,RI4,DQN@fast_HF,,0,1.0,24.044157946123935,709.7457195893285,1693.6975055417229,32.0,3961.9828364539258,16.13169995835051
la_trinidad_mini_000076,RI4,DQN@fast_HF,,0,1.0,19.97191805929942,660.3862324216676,1546.5716174871134,30.0,3221.0978031163268,14.764600025955588
la_trinidad_mini_000077,RI4,DQN@fast_HF,,0,1.0,30.788320494353073,989.0266840056713,2359.9206519743248,47.0,4977.703772883452,22.01390004483983
la_trinidad_mini_000078,RI4,DQN@fast_HF,timeout,0,0.0,,,,,,100.80349998315796
la_trinidad_mini_000079,RI4,DQN@fast_HF,,0,1.0,20.4471445681377,466.6001434844907,1116.5480779118482,41.0,3531.1548746716153,22.396400047000498
la_trinidad_mini_000080,RI5,DQN@fast_HF,,0,1.0,5.212644771402202,48.918266614806065,109.98402436048065,11.0,466.27246495997986,6.036500039044768
la_trinidad_mini_000081,RI5,DQN@fast_HF,,0,1.0,4.773728124996956,51.69580776739486,93.14882887614343,9.0,430.79839806162386,5.094599968288094
la_trinidad_mini_000082,RI5,DQN@fast_HF,,0,1.0,6.125738549384505,53.32969165425073,101.83854295967157,11.0,561.6545834586148,6.381399987731129
la_trinidad_mini_000083,RI5,DQN@fast_HF,,0,1.0,22.928885375707658,235.02396550346623,551.4704970772262,111.0,2017.1532890321535,64.00710000889376
la_trinidad_mini_000084,RI5,DQN@fast_HF,,0,1.0,4.9908210060524905,54.06409374254615,97.09597216806222,9.0,450.53411452121793,6.060799991246313
la_trinidad_mini_000085,RI5,DQN@fast_HF,,0,1.0,4.104830189180976,43.774473713578246,91.39147594322448,9.0,364.7872809464854,6.550200050696731
la_trinidad_mini_000086,RI5,DQN@fast_HF,,0,1.0,22.96336396077744,229.02665246878507,541.0809449960102,109.0,2025.7959235797396,62.98899999819696
la_trinidad_mini_000087,RI5,DQN@fast_HF,,0,1.0,22.670385460765285,225.6703690166138,538.4233025297685,110.0,1997.8268948116452,57.01789999147877
la_trinidad_mini_000088,RI5,DQN@fast_HF,,0,1.0,3.9610749462170554,30.040629125447737,57.056864472898205,8.0,367.5790623852564,3.729899995960295
la_trinidad_mini_000089,RI5,DQN@fast_HF,,0,1.0,6.691785546267674,65.35316395250251,131.897223705301,12.0,603.2299427741169,5.519600003026426
la_trinidad_mini_000090,RI5,DQN@fast_HF,,0,1.0,4.198609610167591,45.09633809986898,88.11628703570197,8.0,375.80281749890815,3.6571999662555754
la_trinidad_mini_000091,RI5,DQN@fast_HF,,0,1.0,22.84861570956021,239.76395279602423,573.6572619782951,116.0,1998.0329399668744,38.91100001055747
la_trinidad_mini_000092,RI5,DQN@fast_HF,,0,1.0,6.691152333277957,65.04744001708703,136.86598003094892,13.0,600.6822433123212,5.059100047219545
la_trinidad_mini_000093,RI5,DQN@fast_HF,,0,1.0,2.9328204186162976,24.83701630122347,55.373325696343066,8.0,265.5953790134582,3.109399985987693
la_trinidad_mini_000094,RI5,DQN@fast_HF,,0,1.0,22.680481846755903,238.5488900814006,560.2815346611609,112.0,1987.9074173450108,36.25830000964925
la_trinidad_mini_000095,RI5,DQN@fast_HF,,0,1.0,5.445981285027065,51.76257201169587,109.24623713728991,10.0,489.9750099340615,3.3549999934621155
la_trinidad_mini_000096,RI5,DQN@fast_HF,,0,1.0,6.94066900401254,62.774776833363504,107.40654756673236,11.0,640.3636266178878,3.879799973219633
la_trinidad_mini_000097,RI5,DQN@fast_HF,,0,1.0,4.272404100843522,39.74947262832084,74.74912335683163,9.0,389.86584840593633,3.498599980957806
la_trinidad_mini_000098,RI5,DQN@fast_HF,,0,1.0,7.104239877698635,63.540140297528616,127.36466456786626,12.0,646.7416554859303,4.369999980553985
la_trinidad_mini_000099,RI5,DQN@fast_HF,,0,1.0,5.723489490158767,54.950088610625905,111.62260151479614,9.0,516.5376482584786,3.2064999686554074
la_trinidad_mini_000000,RI1,DQN@safe_HF,,0,1.0,33.044175330444,3992.824910211542,8799.99508370058,52.0,11130.764863458387,20.391700032632798
la_trinidad_mini_000001,RI1,DQN@safe_HF,,0,1.0,19.895930788660056,2251.3001611285677,4908.428515071385,53.0,6896.873213134534,19.791600003372878
la_trinidad_mini_000002,RI1,DQN@safe_HF,,0,1.0,30.26693572510944,4752.481322452294,9660.388048204726,36.0,9395.265766699074,15.816400002222508
la_trinidad_mini_000003,RI1,DQN@safe_HF,,0,1.0,24.62077745997289,3372.402295376051,7101.4424148107955,44.0,8021.044198781861,17.279599967878312
la_trinidad_mini_000004,RI1,DQN@safe_HF,,0,1.0,36.406838573515195,4450.457576264493,10045.764259372107,55.0,12088.33199986609,21.016999962739646
la_trinidad_mini_000005,RI1,DQN@safe_HF,,0,1.0,29.79676169836922,4482.92395303087,9597.528396658883,38.0,9205.713799904092,15.440499992109835
la_trinidad_mini_000006,RI1,DQN@safe_HF,,0,1.0,27.908255342896013,3959.2567928346357,8225.576427474334,33.0,9004.091797423958,14.077700034249574
la_trinidad_mini_000007,RI1,DQN@safe_HF,,0,1.0,22.40112487251011,2475.729015276308,5589.074168104009,49.0,7733.9916060277465,21.925300010479987
la_trinidad_mini_000008,RI1,DQN@safe_HF,,0,1.0,25.378350818540714,3363.436619597432,7175.2298907272,51.0,8340.209939350536,22.952700033783913
la_trinidad_mini_000009,RI1,DQN@safe_HF,timeout,0,0.0,,,,,,83.85870000347495
la_trinidad_mini_000010,RI1,DQN@safe_HF,,0,1.0,27.37096957817664,3205.317416060876,7376.968512639403,56.0,9175.87144542332,22.64799998374656
la_trinidad_mini_000011,RI1,DQN@safe_HF,,0,1.0,14.852524231678863,1659.619361834492,3848.6501706783897,35.0,5056.36130354987,14.687699964269996
la_trinidad_mini_000012,RI1,DQN@safe_HF,timeout,0,0.0,,,,,,83.92449998063967
la_trinidad_mini_000013,RI1,DQN@safe_HF,,0,1.0,27.63458293629268,4145.447176453618,9141.984787379368,42.0,8417.261586367875,16.978400002699345
la_trinidad_mini_000014,RI1,DQN@safe_HF,,0,1.0,20.72099928774903,2839.3645397611635,5971.646615471634,36.0,6753.046357506229,15.46339999185875
la_trinidad_mini_000015,RI1,DQN@safe_HF,,0,1.0,25.974848876236994,3005.218721395056,6913.466423070468,51.0,8751.445760296154,21.92019997164607
la_trinidad_mini_000016,RI1,DQN@safe_HF,,0,1.0,20.429633721106857,2154.1505865418826,4995.167546141339,51.0,7104.3440758495535,25.31040000030771
la_trinidad_mini_000017,RI1,DQN@safe_HF,,0,1.0,28.443911264007056,3395.635128799816,7593.7332932295085,50.0,9571.771647468562,26.007600012235343
la_trinidad_mini_000018,RI1,DQN@safe_HF,,0,1.0,29.522060840064583,4017.1472667949183,8728.365025214716,63.0,9511.186082222994,27.82340004341677
la_trinidad_mini_000019,RI1,DQN@safe_HF,,0,1.0,40.95119325060229,5381.141318497783,11998.383685281795,56.0,13247.868985142179,22.695699997711927
la_trinidad_mini_000020,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,108.31239999970421
la_trinidad_mini_000021,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,82.42910000262782
la_trinidad_mini_000022,RI2,DQN@safe_HF,,0,1.0,13.91444418169493,1368.5485400250564,3129.1761093947994,42.0,4696.911827065319,13.856600038707256
la_trinidad_mini_000023,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,69.95289999758825
la_trinidad_mini_000024,RI2,DQN@safe_HF,,0,1.0,36.29700910695603,3812.2413864077107,8975.350810142736,73.0,11845.978693058845,24.24920001067221
la_trinidad_mini_000025,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,71.61210000049323
la_trinidad_mini_000026,RI2,DQN@safe_HF,,0,1.0,94.59062625392811,8089.897822980021,18657.615022989747,137.0,33236.974302772775,44.68260001158342
la_trinidad_mini_000027,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,78.57640000293031
la_trinidad_mini_000028,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,78.1313999905251
la_trinidad_mini_000029,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,91.68810001574457
la_trinidad_mini_000030,RI2,DQN@safe_HF,,0,1.0,31.777716407595914,4125.922930482182,8938.978092538511,51.0,9830.483337148908,21.968299988657236
la_trinidad_mini_000031,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,88.99869996821508
la_trinidad_mini_000032,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,100.38020001957193
la_trinidad_mini_000033,RI2,DQN@safe_HF,,0,1.0,25.560675553222204,3070.52186122507,6900.350898166152,49.0,8052.128549866915,23.312599980272353
la_trinidad_mini_000034,RI2,DQN@safe_HF,timeout,0,0.0,,,,,,83.63380003720522
la_trinidad_mini_000035,RI2,DQN@safe_HF,,0,1.0,18.448100337552827,1705.7905511674517,4097.712114106698,45.0,6252.789094845423,14.456200005952269
la_trinidad_mini_000036,RI2,DQN@safe_HF,,0,1.0,17.69625723555291,1794.1629894489508,4185.165363247927,47.0,5870.733074374845,16.385699971579015
la_trinidad_mini_000037,RI2,DQN@safe_HF,,0,1.0,43.88292544571077,4872.362751341049,11346.826546280316,77.0,14073.903177429687,25.812899984885007
la_trinidad_mini_000038,RI2,DQN@safe_HF,,0,1.0,46.06114073204989,5863.92211789574,13254.38024920658,68.0,14100.32320481916,34.25639995839447
la_trinidad_mini_000039,RI2,DQN@safe_HF,,0,1.0,24.539206384419206,2188.7024886322456,5337.700651026623,51.0,8373.79254747533,32.8321999986656
la_trinidad_mini_000040,RI3,DQN@safe_HF,,0,1.0,18.53345422946755,1627.3202503073665,3921.068749110206,41.0,5916.183672968606,26.100700022652745
la_trinidad_mini_000041,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,107.45950002456084
la_trinidad_mini_000042,RI3,DQN@safe_HF,,0,1.0,17.13749511338655,1418.9722297334763,3395.997892867801,39.0,5585.4364767553825,15.567499969620258
la_trinidad_mini_000043,RI3,DQN@safe_HF,,0,1.0,11.041503987319274,658.7781417731555,1560.2158634546513,38.0,3912.5312628833653,16.52290002675727
la_trinidad_mini_000044,RI3,DQN@safe_HF,,0,1.0,23.793922674611128,2082.9540395284043,5009.13119833309,49.0,7607.851537543183,21.876199985854328
la_trinidad_mini_000045,RI3,DQN@safe_HF,,0,1.0,18.352376924837515,1487.39299712963,3649.7977101865586,41.0,5974.861337962663,17.564699985086918
la_trinidad_mini_000046,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,96.74000000813976
la_trinidad_mini_000047,RI3,DQN@safe_HF,,0,1.0,17.84499481323929,1328.0839081505533,3116.9571824668938,45.0,6025.644204393251,19.931200018618256
la_trinidad_mini_000048,RI3,DQN@safe_HF,,0,1.0,12.44650225889666,978.0937893636748,2400.3994054053283,29.0,4089.563757328416,12.904600007459521
la_trinidad_mini_000049,RI3,DQN@safe_HF,,0,1.0,17.105738013959122,1482.442983131104,3520.0470376050816,47.0,5509.915137130087,22.224699961952865
la_trinidad_mini_000050,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,92.50929998233914
la_trinidad_mini_000051,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,80.98309999331832
la_trinidad_mini_000052,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,108.58290002215654
la_trinidad_mini_000053,RI3,DQN@safe_HF,,0,1.0,14.470518894377424,1132.3936972281772,2769.213037414668,32.0,4765.36401140307,17.590300005394965
la_trinidad_mini_000054,RI3,DQN@safe_HF,,0,1.0,17.420236100877656,1408.393826748544,3358.8400831285567,47.0,5724.180301308725,27.0306000020355
la_trinidad_mini_000055,RI3,DQN@safe_HF,,0,1.0,7.530432339206082,500.8763686757913,1209.40412698169,27.0,2595.73168067174,16.306899953633547
la_trinidad_mini_000056,RI3,DQN@safe_HF,,0,1.0,12.483393562624899,1068.9291387394876,2554.1538914770686,30.0,4028.3653183770475,16.04129996849224
la_trinidad_mini_000057,RI3,DQN@safe_HF,,0,1.0,23.838694186797813,2107.0477663525526,5175.169628557199,48.0,7543.860215110471,25.934699981007725
la_trinidad_mini_000058,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,88.60720001393929
la_trinidad_mini_000059,RI3,DQN@safe_HF,timeout,0,0.0,,,,,,75.94139996217564
la_trinidad_mini_000060,RI4,DQN@safe_HF,,0,1.0,28.753286203411903,901.9059560243674,2174.0980966293205,38.0,4663.60819236772,13.215399987529963
la_trinidad_mini_000061,RI4,DQN@safe_HF,,0,1.0,19.27778502886531,670.3070664937537,1579.0901138250142,23.0,3066.0119488605546,8.133800001814961
la_trinidad_mini_000062,RI4,DQN@safe_HF,,0,1.0,17.95822985451116,598.9969246663275,1371.3910228219152,27.0,2905.950459491274,9.359999967273325
la_trinidad_mini_000063,RI4,DQN@safe_HF,,0,1.0,24.67451009436114,828.7346295713581,1893.0467900218496,35.0,3988.3786238613025,12.356200022622943
la_trinidad_mini_000064,RI4,DQN@safe_HF,,0,1.0,13.845912746730162,390.4803079314531,927.1530696163826,30.0,2305.606014537841,10.976899997331202
la_trinidad_mini_000065,RI4,DQN@safe_HF,timeout,0,0.0,,,,,,76.02209999458864
la_trinidad_mini_000066,RI4,DQN@safe_HF,,0,1.0,33.759268733339546,1124.4364560887918,2688.6524683142043,45.0,5407.527512510807,15.63100004568696
la_trinidad_mini_000067,RI4,DQN@safe_HF,,0,1.0,39.236133474934,840.5868573683168,2014.7376524425547,96.0,6839.857868765522,32.90930000366643
la_trinidad_mini_000068,RI4,DQN@safe_HF,,0,1.0,22.840079117222423,782.6850074637333,1844.0664606194798,33.0,3645.9825931347445,12.057599960826337
la_trinidad_mini_000069,RI4,DQN@safe_HF,,0,1.0,66.49596678355422,821.851759219756,1904.197956369759,148.0,12347.094378525964,55.46780000440776
la_trinidad_mini_000070,RI4,DQN@safe_HF,,0,1.0,11.853254304779128,327.5925757379102,800.9367310040543,28.0,1970.1824954537983,10.4925999767147
la_trinidad_mini_000071,RI4,DQN@safe_HF,,0,1.0,26.978266287412396,917.8219044487357,2185.8375059580258,36.0,4302.734504503466,14.191399968694896
la_trinidad_mini_000072,RI4,DQN@safe_HF,timeout,0,0.0,,,,,,91.80899994680658
la_trinidad_mini_000073,RI4,DQN@safe_HF,,0,1.0,30.607572737665876,949.4630117367378,2251.218857434068,46.0,4995.905118816141,24.205999972764403
la_trinidad_mini_000074,RI4,DQN@safe_HF,timeout,0,0.0,,,,,,116.26790004083887
la_trinidad_mini_000075,RI4,DQN@safe_HF,,0,1.0,24.044157946123935,709.7457195893285,1693.6975055417229,32.0,3961.9828364539258,14.680599968414754
la_trinidad_mini_000076,RI4,DQN@safe_HF,,0,1.0,19.97191805929942,660.3862324216676,1546.5716174871134,30.0,3221.0978031163268,11.580999998841435
la_trinidad_mini_000077,RI4,DQN@safe_HF,,0,1.0,41.11822825031129,989.0266840056713,2359.9206519743248,199.0,7043.685324075095,76.46509999176487
la_trinidad_mini_000078,RI4,DQN@safe_HF,,0,1.0,31.781839657336906,1075.3903485297913,2532.0194890620114,46.0,5090.358186936375,19.769500009715557
la_trinidad_mini_000079,RI4,DQN@safe_HF,,0,1.0,15.45333238828278,466.6001434844907,1116.5480779118482,27.0,2532.392438700632,11.561300023458898
la_trinidad_mini_000080,RI5,DQN@safe_HF,,0,1.0,4.646597774519033,36.8947943165543,79.92534361485122,10.0,424.6971056444777,5.255599971860647
la_trinidad_mini_000081,RI5,DQN@safe_HF,,0,1.0,4.773728124996956,51.69580776739486,93.14882887614343,9.0,430.79839806162386,4.587300005368888
la_trinidad_mini_000082,RI5,DQN@safe_HF,,0,1.0,6.765580036943604,60.00629848095438,118.53006002643066,13.0,617.2929736811451,5.743400019127876
la_trinidad_mini_000083,RI5,DQN@safe_HF,,0,1.0,5.708287695240404,55.330772315982486,102.23751410851398,9.0,519.7100124697835,5.1797000342048705
la_trinidad_mini_000084,RI5,DQN@safe_HF,,0,1.0,5.794433046692473,62.449544226046754,118.06087223771522,12.0,520.4128685503897,6.127100030425936
la_trinidad_mini_000085,RI5,DQN@safe_HF,,0,1.0,4.104830189180976,43.774473713578246,91.39147594322448,9.0,364.7872809464854,3.880099975503981
la_trinidad_mini_000086,RI5,DQN@safe_HF,,0,1.0,7.104239877698635,63.54014029752861,127.36466456786626,12.0,646.7416554859303,5.326699989382178
la_trinidad_mini_000087,RI5,DQN@safe_HF,,0,1.0,6.473602599638105,56.660460900504646,115.89853223949298,11.0,589.410993844064,5.474299949128181
la_trinidad_mini_000088,RI5,DQN@safe_HF,,0,1.0,3.9610749462170554,30.040629125447737,57.056864472898205,8.0,367.5790623852564,4.626900015864521
la_trinidad_mini_000089,RI5,DQN@safe_HF,,0,1.0,6.125738549384505,53.32969165425074,101.83854295967157,11.0,561.6545834586148,6.654999975580722
la_trinidad_mini_000090,RI5,DQN@safe_HF,,0,1.0,4.198609610167591,45.09633809986898,88.11628703570197,8.0,375.80281749890815,4.531599988695234
la_trinidad_mini_000091,RI5,DQN@safe_HF,,0,1.0,6.104809776879502,65.04591138400527,136.863432309146,12.0,542.0492615333773,5.842800019308925
la_trinidad_mini_000092,RI5,DQN@safe_HF,,0,1.0,7.277214640278088,65.04591138400527,136.863432309146,14.0,659.2897478732358,6.035799975506961
la_trinidad_mini_000093,RI5,DQN@safe_HF,,0,1.0,2.715270684976446,16.450037184641094,34.405877904887134,6.0,254.32412954520103,2.675499999895692
la_trinidad_mini_000094,RI5,DQN@safe_HF,,0,1.0,6.1054429898692195,65.35163531942075,131.89467598349808,11.0,544.5969609951728,4.11750003695488
la_trinidad_mini_000095,RI5,DQN@safe_HF,,0,1.0,6.032043592027196,51.7610433786141,109.24368941548698,11.0,548.5825144949761,4.549600009340793
la_trinidad_mini_000096,RI5,DQN@safe_HF,,0,1.0,5.782222310615497,49.98543547751612,88.87289815144658,10.0,533.7857819858264,3.937700006645173
la_trinidad_mini_000097,RI5,DQN@safe_HF,,0,1.0,4.982553205601451,41.10161815259688,77.00269923062501,10.0,459.7539709448326,3.498899983242154
la_trinidad_mini_000098,RI5,DQN@safe_HF,,0,1.0,7.104239877698635,63.540140297528616,127.36466456786626,12.0,646.7416554859303,4.468300030566752
la_trinidad_mini_000099,RI5,DQN@safe_HF,,0,1.0,6.309551797158898,54.94855997754415,111.6200537929932,10.0,575.1451528193932,3.7326000165194273
la_trinidad_mini_000000,RI1,NNA-AStar-Blind,,0,1.0,33.044175330444,3992.824910211542,8799.99508370058,52.0,11130.764863458387,4.469299979973584
la_trinidad_mini_000001,RI1,NNA-AStar-Blind,,0,1.0,19.895930788660056,2251.3001611285677,4908.428515071385,53.0,6896.873213134534,4.994899965822697
la_trinidad_mini_000002,RI1,NNA-AStar-Blind,,0,1.0,27.105468216980217,3414.782125183274,7569.506562513371,47.0,8954.816780724017,2.2646000143140554
la_trinidad_mini_000003,RI1,NNA-AStar-Blind,,0,1.0,21.775597959192897,2074.296954984599,4853.170375057753,59.0,7807.945853291784,2.402900019660592
la_trinidad_mini_000004,RI1,NNA-AStar-Blind,,0,1.0,37.23140357901472,5172.672778855267,11595.77394894522,53.0,11700.872707664308,2.8972000000067055
la_trinidad_mini_000005,RI1,NNA-AStar-Blind,,0,1.0,26.943197012137713,3183.767669396161,7346.628998797701,52.0,8989.988096305875,2.747699967585504
la_trinidad_mini_000006,RI1,NNA-AStar-Blind,,0,1.0,27.908255342896013,3959.2567928346357,8225.576427474334,33.0,9004.091797423958,2.805600001011044
la_trinidad_mini_000007,RI1,NNA-AStar-Blind,,0,1.0,22.40112487251011,2475.729015276308,5589.074168104009,49.0,7733.9916060277465,3.0814000056125224
la_trinidad_mini_000008,RI1,NNA-AStar-Blind,,0,1.0,23.231544289886134,3065.210434076254,6831.734297541128,49.0,7502.9586674759175,3.470199997536838
la_trinidad_mini_000009,RI1,NNA-AStar-Blind,,0,1.0,38.25316253484455,4768.697077619067,10801.27676039592,51.0,12578.348011178978,3.850199980661273
